"","ID.Number","Rank_gift","predicted_gift_amount"
"6388",808153,6388,476.083061026466
"6389",91565,6389,475.899076075902
"6390",403643,6390,475.837476661762
"6391",428676,6391,475.794244454394
"6392",48437,6392,475.65714970133
"6393",217751,6393,475.345882140899
"6394",661771,6394,475.342165625989
"6395",391383,6395,475.224864958582
"6396",2216990,6396,475.189534800308
"6397",752001,6397,475.098101938278
"6398",806861,6398,474.88363699094
"6399",118414,6399,474.85635101055
"6400",175251,6400,474.807837120537
"6401",905659,6401,474.638582049403
"6402",856171,6402,474.44929016742
"6403",275508,6403,474.418571677933
"6404",758821,6404,474.223745962506
"6405",64283,6405,474.124506074852
"6406",188298,6406,473.984624461619
"6407",346470,6407,473.977644808029
"6408",818931,6408,473.959224390313
"6409",461881,6409,473.916031808317
"6410",250646,6410,473.849783442789
"6411",317217,6411,473.835877210881
"6412",751218,6412,473.764627819833
"6413",751228,6413,473.719086061635
"6414",206157,6414,473.536627686351
"6415",898524,6415,473.295415644416
"6416",375941,6416,473.280674428254
"6417",6052617,6417,473.231233053097
"6418",908867,6418,473.094130765017
"6419",578506,6419,473.004779901468
"6420",760526,6420,472.702723395706
"6421",298114,6421,472.518421751524
"6422",691059,6422,472.431163390716
"6423",476405,6423,472.39088848598
"6424",559180,6424,472.353493070196
"6425",721436,6425,472.201101232492
"6426",233119,6426,472.179009257706
"6427",282900,6427,472.042911107602
"6428",392770,6428,472.039270058686
"6429",386153,6429,472.01119261457
"6430",269255,6430,471.930802734993
"6431",556463,6431,471.920274264705
"6432",190219,6432,471.889911815558
"6433",856294,6433,471.788524681706
"6434",736374,6434,471.690710674197
"6435",807655,6435,471.685291837909
"6436",193670,6436,471.639155722082
"6437",49832,6437,471.636977458799
"6438",688746,6438,471.601769835961
"6439",387750,6439,471.585721844887
"6440",341447,6440,471.503915823036
"6441",104904,6441,471.278580429849
"6442",195385,6442,471.201291274756
"6443",466580,6443,471.001033025326
"6444",10676,6444,470.986274520891
"6445",162762,6445,470.886438875809
"6446",294785,6446,470.768442097039
"6447",235382,6447,470.585227129082
"6448",460781,6448,470.555080317572
"6449",27287,6449,470.537431472784
"6450",606935,6450,470.488735654071
"6451",808085,6451,470.479514851799
"6452",349218,6452,470.453503330003
"6453",833929,6453,470.20539502625
"6454",279219,6454,469.981112298553
"6455",522929,6455,469.917029845572
"6456",850968,6456,469.91361985646
"6457",99305,6457,469.899892174539
"6458",664152,6458,469.86938733126
"6459",194282,6459,469.688714534718
"6460",278631,6460,469.676018477786
"6461",6045366,6461,469.594236083401
"6462",148724,6462,469.504587262206
"6463",25527,6463,469.356904230254
"6464",347930,6464,469.139778174562
"6465",795064,6465,468.990799297479
"6466",95344,6466,468.945845854862
"6467",61127,6467,468.631842143582
"6468",272370,6468,468.627008805035
"6469",212128,6469,468.407692576002
"6470",395221,6470,468.27964263264
"6471",496574,6471,468.203732873535
"6472",7962,6472,468.184882637702
"6473",480901,6473,468.160182175142
"6474",53715,6474,467.97288777368
"6475",441863,6475,467.894126961824
"6476",390929,6476,467.869665365444
"6477",462192,6477,467.62783393909
"6478",748891,6478,467.525724297924
"6479",808096,6479,467.440046877654
"6480",847195,6480,467.430769823621
"6481",90815,6481,467.396897631532
"6482",160247,6482,467.353113249046
"6483",86557,6483,467.279776070899
"6484",173736,6484,467.19646685084
"6485",656421,6485,467.058289919893
"6486",464780,6486,466.515207517555
"6487",428533,6487,466.493228999253
"6488",736071,6488,466.40572214978
"6489",153170,6489,466.382469357754
"6490",2124363,6490,466.324700747919
"6491",343758,6491,466.311774146983
"6492",160158,6492,466.10801048669
"6493",932723,6493,466.038396959789
"6494",221712,6494,465.927000266195
"6495",733954,6495,465.842179983514
"6496",524444,6496,465.776062122419
"6497",258009,6497,465.677542560189
"6498",933878,6498,465.639009499829
"6499",293808,6499,465.536325821614
"6500",21361,6500,465.529357746327
"6501",245532,6501,465.517515905745
"6502",273839,6502,465.517459339269
"6503",2072387,6503,465.306381223767
"6504",853789,6504,465.261456943006
"6505",373267,6505,465.243947964186
"6506",577501,6506,465.168163329543
"6507",2209930,6507,465.056613197675
"6508",297365,6508,465.029671711587
"6509",758852,6509,464.502011405836
"6510",239973,6510,464.418771880473
"6511",356128,6511,464.208733021292
"6512",196985,6512,463.935549739024
"6513",316942,6513,463.751647259268
"6514",326069,6514,463.74481843296
"6515",803571,6515,463.602357014677
"6516",455604,6516,463.520988969364
"6517",22870,6517,463.356197018889
"6518",56656,6518,463.076450202413
"6519",104031,6519,463.051830524248
"6520",382729,6520,462.567956871783
"6521",38456,6521,462.413567910548
"6522",807258,6522,462.276630786854
"6523",708363,6523,462.154178191293
"6524",214368,6524,462.088065328011
"6525",838057,6525,462.021394353061
"6526",286804,6526,461.926556241691
"6527",576230,6527,461.830522959291
"6528",281807,6528,461.720654762365
"6529",154939,6529,461.64353350853
"6530",43060,6530,461.576545276375
"6531",60291,6531,461.457435373329
"6532",827941,6532,461.416767758303
"6533",328532,6533,461.278260536598
"6534",461592,6534,461.21645040293
"6535",733949,6535,461.175974420441
"6536",460324,6536,461.047287964935
"6537",358081,6537,460.513135626048
"6538",506666,6538,460.398583313603
"6539",123729,6539,460.343743374541
"6540",215763,6540,460.306650314096
"6541",413526,6541,460.196844582606
"6542",572191,6542,460.01384575757
"6543",223747,6543,459.882114004358
"6544",355874,6544,459.731353064264
"6545",33168,6545,459.71633097992
"6546",323962,6546,459.554354176253
"6547",663536,6547,459.520745327279
"6548",216129,6548,459.515930889513
"6549",853538,6549,459.394453068281
"6550",203135,6550,459.329579727134
"6551",163855,6551,459.312329637413
"6552",428805,6552,459.291146393801
"6553",263859,6553,459.282068471128
"6554",645381,6554,459.009742551346
"6555",322048,6555,458.952631975376
"6556",481022,6556,458.925226746499
"6557",655127,6557,458.776470825596
"6558",220529,6558,458.689094041664
"6559",27517,6559,458.673307017591
"6560",178398,6560,458.663737343784
"6561",772839,6561,458.526574603629
"6562",482973,6562,458.516915473596
"6563",337314,6563,458.305402659844
"6564",32857,6564,458.284881038873
"6565",20313,6565,458.163324265896
"6566",807343,6566,458.065831130433
"6567",747568,6567,457.832638448279
"6568",702008,6568,457.771478461876
"6569",344222,6569,457.730787896737
"6570",342440,6570,457.612497224344
"6571",544559,6571,457.604094684757
"6572",268927,6572,457.600789689002
"6573",421011,6573,457.500171308666
"6574",84658,6574,457.359131148503
"6575",276842,6575,457.281145067976
"6576",150374,6576,457.234023043506
"6577",303568,6577,457.228878941047
"6578",125795,6578,457.16796283411
"6579",687238,6579,457.027620212875
"6580",339913,6580,456.890956220086
"6581",709968,6581,456.875813328143
"6582",2196220,6582,456.656726134296
"6583",721854,6583,456.600236519655
"6584",808102,6584,456.532541460261
"6585",265900,6585,456.322156867159
"6586",94447,6586,456.167322728402
"6587",633319,6587,455.997108267626
"6588",355187,6588,455.637198426096
"6589",204687,6589,455.530292647283
"6590",793110,6590,455.005880149583
"6591",276290,6591,454.924809775803
"6592",570756,6592,454.731849263106
"6593",346449,6593,454.65872138763
"6594",902727,6594,454.592214240948
"6595",575048,6595,454.340343671618
"6596",2143220,6596,454.241867720631
"6597",128373,6597,454.162524236632
"6598",576600,6598,454.144905597583
"6599",259870,6599,454.079969787613
"6600",2215311,6600,454.046855884605
"6601",37832,6601,453.909833129619
"6602",108174,6602,453.503975532801
"6603",293345,6603,453.480332769963
"6604",146647,6604,453.469361225912
"6605",204454,6605,453.379296018886
"6606",360335,6606,453.334599949882
"6607",141184,6607,453.012023095494
"6608",149126,6608,452.893703437619
"6609",126442,6609,452.836748463625
"6610",244266,6610,452.800790130042
"6611",309020,6611,452.738772783505
"6612",410020,6612,452.569832417615
"6613",432716,6613,452.4792066409
"6614",808208,6614,452.399889665349
"6615",461043,6615,452.219766531633
"6616",2216322,6616,452.205211905342
"6617",824,6617,452.205060468018
"6618",792958,6618,452.045610228049
"6619",301141,6619,451.988029083799
"6620",265884,6620,451.890697365481
"6621",708333,6621,451.791371109236
"6622",461572,6622,451.773680656532
"6623",828252,6623,451.745398173094
"6624",2184361,6624,451.66730182571
"6625",351517,6625,451.469287722935
"6626",810202,6626,451.468712424256
"6627",370077,6627,451.243469295456
"6628",634873,6628,451.226884311425
"6629",268736,6629,451.215403658826
"6630",702510,6630,450.852539683035
"6631",41191,6631,450.825333685291
"6632",404987,6632,450.627835940615
"6633",401209,6633,450.392409365109
"6634",833924,6634,450.179623474323
"6635",515515,6635,449.976031450784
"6636",606716,6636,449.940694466244
"6637",374454,6637,449.805934858299
"6638",853758,6638,449.654944420777
"6639",370266,6639,449.430271560004
"6640",51403,6640,449.216128548389
"6641",232538,6641,449.105735199399
"6642",607349,6642,449.082844444444
"6643",317443,6643,448.861703234271
"6644",610007,6644,448.762218162624
"6645",34784,6645,448.6506018555
"6646",192590,6646,448.640749811155
"6647",746646,6647,448.456190275173
"6648",394832,6648,448.401069704972
"6649",579551,6649,448.398415769632
"6650",457847,6650,448.39794200503
"6651",126551,6651,448.311925607431
"6652",128681,6652,448.049951112933
"6653",760330,6653,448.043121250971
"6654",39609,6654,447.97492185136
"6655",759535,6655,447.823973146738
"6656",2186051,6656,447.772093898372
"6657",188142,6657,447.595664929869
"6658",951669,6658,447.572625642511
"6659",53572,6659,447.45887262685
"6660",30901,6660,447.41842644511
"6661",848042,6661,447.214229422512
"6662",922844,6662,447.138656418743
"6663",806895,6663,446.950677524626
"6664",225435,6664,446.935537151506
"6665",121094,6665,446.683676237148
"6666",305275,6666,446.332355445636
"6667",793930,6667,446.173791826069
"6668",629577,6668,446.095313096875
"6669",179457,6669,445.918871469533
"6670",804993,6670,445.852266855573
"6671",141076,6671,445.673778504679
"6672",117770,6672,445.553179348819
"6673",191911,6673,445.525561457046
"6674",708227,6674,445.456585394169
"6675",642839,6675,445.380924122827
"6676",863477,6676,445.127506373777
"6677",539012,6677,445.103146718669
"6678",559747,6678,445.007617181128
"6679",461038,6679,444.900368474841
"6680",792927,6680,444.873704073736
"6681",421892,6681,444.867318912812
"6682",143880,6682,444.744731965892
"6683",850454,6683,444.730066187793
"6684",183583,6684,444.437912098416
"6685",200499,6685,444.341837935121
"6686",35925,6686,444.116404007187
"6687",722147,6687,443.992833931239
"6688",497327,6688,443.969433818229
"6689",807928,6689,443.87991361367
"6690",496306,6690,443.851196731353
"6691",736400,6691,443.663028417197
"6692",758502,6692,443.571384678182
"6693",752404,6693,443.569087364075
"6694",903563,6694,443.526248122999
"6695",526796,6695,443.46161870825
"6696",266873,6696,443.415272571722
"6697",442408,6697,443.300516933134
"6698",805022,6698,443.129969891807
"6699",2101202,6699,442.928940088703
"6700",470249,6700,442.784310174997
"6701",267347,6701,442.777661913197
"6702",808181,6702,442.722826967717
"6703",445638,6703,442.680334047447
"6704",2614,6704,442.665679640132
"6705",470117,6705,442.64851023733
"6706",229463,6706,442.603151520094
"6707",101073,6707,442.588322119785
"6708",79332,6708,442.512741261162
"6709",793041,6709,442.470674418444
"6710",808929,6710,442.208321530964
"6711",99054,6711,441.824526755128
"6712",705550,6712,441.572294025376
"6713",2102234,6713,441.452718109733
"6714",619654,6714,441.368852977061
"6715",477353,6715,441.291677031436
"6716",849830,6716,441.209502076147
"6717",740896,6717,441.103510366521
"6718",687771,6718,440.977413419913
"6719",111838,6719,440.926727274423
"6720",468075,6720,440.561375053739
"6721",188084,6721,440.539675255056
"6722",498774,6722,440.504662625509
"6723",450052,6723,440.427803036372
"6724",894988,6724,440.35870888778
"6725",315843,6725,440.243944854499
"6726",329357,6726,440.213129688715
"6727",366282,6727,440.150206650444
"6728",373794,6728,439.985229709975
"6729",794347,6729,439.975190522874
"6730",333055,6730,439.735458313894
"6731",639826,6731,439.704354679931
"6732",103207,6732,439.677392662966
"6733",865092,6733,439.593339286215
"6734",927096,6734,439.472870084147
"6735",267959,6735,439.152290915388
"6736",833893,6736,439.030635511009
"6737",384758,6737,438.811497880856
"6738",265296,6738,438.647971341003
"6739",350677,6739,438.567048865593
"6740",2172752,6740,438.483205611944
"6741",79592,6741,438.259799671181
"6742",788207,6742,438.253609826831
"6743",414762,6743,438.247595044697
"6744",27605,6744,438.173108504708
"6745",808881,6745,438.121387461609
"6746",741317,6746,437.970404893488
"6747",682257,6747,437.949290582909
"6748",241432,6748,437.936954528773
"6749",489725,6749,437.857180559713
"6750",262821,6750,437.734105972675
"6751",808072,6751,437.719712703495
"6752",576942,6752,437.373094105894
"6753",965796,6753,437.301561141274
"6754",27762,6754,437.298121916812
"6755",806853,6755,437.202533416092
"6756",775328,6756,436.696738084564
"6757",32364,6757,436.639552689645
"6758",4846,6758,436.631342334531
"6759",346085,6759,436.616002229835
"6760",859662,6760,436.555274319229
"6761",97810,6761,436.477283093184
"6762",481897,6762,436.374235270393
"6763",616322,6763,436.185306319908
"6764",794862,6764,436.125926723119
"6765",576406,6765,436.023094693738
"6766",406508,6766,435.914146350252
"6767",851985,6767,435.722701315164
"6768",475908,6768,435.539303944786
"6769",6020420,6769,435.534408012203
"6770",159698,6770,434.472477816377
"6771",436389,6771,434.353448273604
"6772",736792,6772,433.822298478091
"6773",220693,6773,433.803840748688
"6774",928462,6774,433.589758191053
"6775",853676,6775,433.54879850935
"6776",138371,6776,433.498003440045
"6777",707160,6777,433.331945429666
"6778",876787,6778,433.251390621955
"6779",933107,6779,433.181057735167
"6780",807255,6780,433.153432006681
"6781",521790,6781,432.973078885365
"6782",552094,6782,432.939101410324
"6783",348597,6783,432.889662981097
"6784",549803,6784,432.864489015061
"6785",708524,6785,432.746900654151
"6786",404369,6786,432.28331242743
"6787",359444,6787,432.116002229835
"6788",100043,6788,432.075264948048
"6789",967655,6789,431.77274974728
"6790",856309,6790,431.627248765554
"6791",281168,6791,431.343191951823
"6792",850393,6792,431.302653095523
"6793",522133,6793,431.273692195659
"6794",969379,6794,431.239374380358
"6795",143194,6795,431.077503881005
"6796",704390,6796,431.016183166516
"6797",766080,6797,430.902954789358
"6798",353046,6798,430.90129325072
"6799",827761,6799,430.696452188155
"6800",433869,6800,430.003780053304
"6801",902514,6801,429.768821854702
"6802",827938,6802,429.541395134639
"6803",948979,6803,429.424470704783
"6804",226183,6804,429.403988983533
"6805",207649,6805,429.28091995354
"6806",63915,6806,429.222057980841
"6807",774707,6807,429.087849804929
"6808",583601,6808,428.996976436488
"6809",653482,6809,428.984080039104
"6810",435911,6810,428.922910491674
"6811",392923,6811,428.730882823333
"6812",552120,6812,428.705143106267
"6813",309124,6813,428.671878554846
"6814",457761,6814,428.594809896388
"6815",816500,6815,428.21574287434
"6816",690910,6816,428.195552497121
"6817",854005,6817,427.83039343865
"6818",882090,6818,427.776975517936
"6819",398583,6819,427.713602563384
"6820",2158537,6820,427.666131711366
"6821",853997,6821,427.603656740336
"6822",172105,6822,427.552535440136
"6823",98631,6823,427.471082271035
"6824",576754,6824,427.352244287554
